Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Z.score,Combined.Score,Genes
response_to_unfolded_protein_(GO:0006986),1/133,0.013256107805219,0.0222003750182844,0.0275720164610882,0.0461728395058382,-1.70652862932253,7.37782987545365,ninaE
protein_geranylgeranylation_(GO:0018344),1/60,0.00599114955729081,0.0221209874058013,0.0125514403290627,0.0460347352995582,-1.44069597223595,7.37272125885624,ninaE
GTP_metabolic_process_(GO:0046039),1/103,0.0102737336871188,0.0221209874058013,0.0213991769545462,0.0460347352995582,-1.59486267524327,7.30154411011421,ninaE
lipid_transport_(GO:0006869),1/88,0.00878085904308633,0.0221209874058013,0.0183127572018236,0.0460347352995582,-1.53487080167772,7.26789111162188,ninaE
cyclic_purine_nucleotide_metabolic_process_(GO:0052652),1/156,0.0155395469773325,0.0234157557192681,0.0323045267488333,0.0486780540050913,-1.73109547641186,7.20891702556788,ninaE
cyclic_nucleotide_biosynthetic_process_(GO:0009190),1/141,0.0140506475326004,0.0222300974197204,0.0292181069956161,0.0462238451285855,-1.67689656916712,7.15210941630922,ninaE
organelle_fusion_(GO:0048284),1/111,0.0110694734734167,0.0221209874058013,0.0230452674897226,0.0460347352995582,-1.58661204275724,7.14540903126401,ninaE
cyclic_nucleotide_metabolic_process_(GO:0009187),1/141,0.0140506475326004,0.0222300974197204,0.0292181069956161,0.0462238451285855,-1.67448101390559,7.14180686345698,ninaE
regulation_of_cell_fate_specification_(GO:0042659),1/112,0.0111689184464014,0.0221209874058013,0.0232510288061732,0.0460347352995582,-1.5769805267015,7.08792899904778,ninaE
Rho_protein_signal_transduction_(GO:0007266),1/128,0.012759357967693,0.0221562904571456,0.0265432098761497,0.0460884027376013,-1.61495124123829,7.04359420325666,ninaE
organelle_membrane_fusion_(GO:0090174),1/107,0.010671643581834,0.0221209874058013,0.0222222222220849,0.0460347352995582,-1.54469548907201,7.01317268534594,ninaE
regulation_of_endocytosis_(GO:0030100),1/114,0.0113677933898404,0.0221209874058013,0.0236625514402879,0.0460347352995582,-1.5493853194835,6.93655324086917,ninaE
cellular_response_to_unfolded_protein_(GO:0034620),1/144,0.0143485174254559,0.0222300974197204,0.0298353909466325,0.0462238451285855,-1.62361519532357,6.8907993067803,ninaE
neuron_fate_specification_(GO:0048665),1/101,0.0100747487371511,0.0221209874058013,0.020987654320901,0.0460347352995582,-1.49484424369428,6.8728799261315,ninaE
